age,income,employment_type,credit_score,loan_amount,existing_emi,loan_term,years_of_experience,marital_status,education,dependents,debt_to_income,loan_to_income,emi_to_income,default
56,63705,Salaried,823.0,302060,364.0,48,15.0,Married,Bachelor,1,0.0686,4.7415,0.0686,0
37,68221,Salaried,746.0,328891,1753.0,12,11.0,Single,Bachelor,2,0.3084,4.821,0.3084,0
52,52200,Freelancer,759.0,162556,1971.0,60,2.0,Single,High School,1,0.4531,3.1141,0.4531,0
61,49813,Salaried,533.0,161815,1663.0,24,7.0,Married,Bachelor,4,0.4006,3.2484,0.4006,0
26,47877,Freelancer,649.0,137688,1491.0,60,10.0,Single,Bachelor,0,0.3737,2.8759,0.3737,0
44,33651,Salaried,457.0,67460,1232.0,84,8.0,Married,Bachelor,2,0.4393,2.0047,0.4393,0
47,60944,Salaried,765.0,82990,370.0,60,7.0,Single,High School,1,0.0729,1.3617,0.0729,0
40,80456,Salaried,850.0,192888,2129.0,36,7.0,Married,Bachelor,2,0.3175,2.3974,0.3175,0
45,21878,Freelancer,807.0,105813,901.0,24,11.0,Married,High School,2,0.4942,4.8365,0.4942,0
22,26932,Salaried,748.0,72760,590.0,48,12.0,Single,High School,1,0.2629,2.7016,0.2629,0
29,136745,Business,731.0,295128,1567.0,12,11.0,Single,High School,0,0.1375,2.1582,0.1375,0
48,69867,Salaried,594.0,240903,321.0,60,11.0,Married,Bachelor,2,0.0551,3.448,0.0551,0
58,59828,Salaried,585.0,191118,2524.0,12,10.0,Married,High School,4,0.5063,3.1945,0.5063,0
23,71211,Salaried,708.0,182750,3343.0,12,10.0,Married,High School,2,0.5633,2.5663,0.5633,0
40,75453,Salaried,597.0,242715,2365.0,120,16.0,Divorced,High School,0,0.3761,3.2168,0.3761,0
26,80270,Salaried,550.0,284024,,24,7.0,Single,Master,3,0.0045,3.5384,0.0045,0
59,64382,Self-Employed,661.0,257809,149.0,120,0.0,Single,Master,0,0.0278,4.0044,0.0278,0
53,95242,Salaried,707.0,193143,,12,14.0,Single,High School,1,0.1031,2.0279,0.1031,0
21,60137,Salaried,701.0,49488,33.0,12,10.0,Married,Bachelor,1,0.0066,0.8229,0.0066,0
57,72453,Salaried,850.0,344832,1879.0,36,10.0,Married,Master,1,0.3112,4.7594,0.3112,0
26,60940,Salaried,670.0,111969,846.0,84,3.0,Single,High School,1,0.1666,1.8374,0.1666,0
54,60991,Business,647.0,181913,566.0,36,0.0,Married,High School,3,0.1114,2.9826,0.1114,0
35,49879,Salaried,490.0,156801,1002.0,120,9.0,Married,High School,0,0.2411,3.1436,0.2411,0
46,47078,Salaried,633.0,43075,381.0,60,6.0,Widowed,PhD,1,0.0971,0.915,0.0971,0
34,10000,Business,522.0,37555,294.0,48,7.0,Married,Bachelor,0,0.3528,3.7555,0.3528,0
27,79455,Salaried,722.0,99237,307.0,12,5.0,Married,High School,2,0.0464,1.249,0.0464,0
51,86466,Salaried,673.0,335152,1082.0,48,8.0,Married,High School,0,0.1502,3.8761,0.1502,0
44,30902,Self-Employed,546.0,39899,139.0,36,4.0,Widowed,PhD,1,0.054,1.2911,0.054,0
51,105942,Business,612.0,200440,4756.0,12,15.0,Widowed,Bachelor,1,0.5387,1.892,0.5387,0
49,52250,Self-Employed,822.0,104058,,84,7.0,Married,Bachelor,0,0.1886,1.9915,0.1886,0
62,61270,Salaried,561.0,271561,2311.0,48,12.0,Married,High School,1,0.4526,4.4322,0.4526,0
52,63957,Salaried,604.0,82092,412.0,12,10.0,Married,Master,1,0.0773,1.2835,0.0773,0
37,59393,Salaried,667.0,201496,2299.0,84,14.0,Married,High School,1,0.4645,3.3926,0.4645,0
34,44823,Freelancer,663.0,106593,1086.0,84,8.0,Married,Master,1,0.2907,2.3781,0.2907,0
60,92749,Business,604.0,156437,3455.0,24,12.0,Single,High School,1,0.447,1.6867,0.447,0
56,29582,Salaried,493.0,21554,721.0,120,,Divorced,High School,2,0.2925,0.7286,0.2925,0
44,45909,Salaried,739.0,180343,394.0,24,15.0,Married,Bachelor,2,0.103,3.9283,0.103,0
47,75643,Salaried,597.0,97651,490.0,24,11.0,Divorced,Master,2,0.0777,1.2909,0.0777,0
45,30900,Freelancer,752.0,151859,342.0,84,4.0,Married,Bachelor,5,0.1328,4.9145,0.1328,0
52,49156,Self-Employed,554.0,124116,1141.0,36,7.0,Married,High School,4,0.2785,2.5249,0.2785,0
38,70819,Business,675.0,85520,1749.0,60,1.0,Single,Bachelor,0,0.2964,1.2076,0.2964,0
38,51016,Salaried,589.0,40185,1249.0,48,6.0,Married,Bachelor,1,0.2938,0.7877,0.2938,0
57,96884,Business,459.0,295089,2915.0,12,1.0,Married,Bachelor,3,0.3611,3.0458,0.3611,0
46,52720,Salaried,612.0,114343,314.0,24,11.0,Married,Bachelor,0,0.0715,2.1689,0.0715,0
29,53987,Salaried,492.0,162714,2314.0,12,0.0,Divorced,High School,2,0.5143,3.0139,0.5143,0
55,90774,Salaried,688.0,383918,3920.0,48,2.0,Single,Bachelor,4,0.5182,4.2294,0.5182,0
28,19302,Unemployed,550.0,71387,599.0,24,9.0,Married,Bachelor,2,0.3724,3.6984,0.3724,0
40,64757,Salaried,,273391,2656.0,24,12.0,Single,Master,0,0.4922,4.2218,0.4922,0
62,59655,Salaried,615.0,78919,589.0,36,0.0,Divorced,Bachelor,2,0.1185,1.3229,0.1185,0
42,113728,Business,740.0,342328,2830.0,48,9.0,Single,Bachelor,1,0.2986,3.0101,0.2986,0
39,15560,Freelancer,676.0,70804,102.0,12,11.0,Married,Bachelor,4,0.0787,4.5504,0.0787,0
50,10000,Freelancer,704.0,5593,282.0,12,,Single,Bachelor,1,0.3384,0.5593,0.3384,0
48,38238,Salaried,645.0,87219,1879.0,24,0.0,Married,Bachelor,1,0.5897,2.281,0.5897,0
55,52138,Freelancer,632.0,55405,503.0,84,8.0,Divorced,Bachelor,2,0.1158,1.0627,0.1158,0
63,24504,Self-Employed,510.0,100992,235.0,84,10.0,Single,Master,1,0.1151,4.1214,0.1151,0
31,68931,Freelancer,587.0,80193,2801.0,120,5.0,Married,Bachelor,0,0.4876,1.1634,0.4876,0
51,12830,Freelancer,599.0,55285,259.0,120,9.0,Single,High School,0,0.2422,4.309,0.2422,0
59,38457,Salaried,659.0,154945,512.0,12,8.0,Married,High School,1,0.1598,4.029,0.1598,0
56,38992,Salaried,774.0,151285,400.0,84,17.0,Married,Bachelor,4,0.1231,3.8799,0.1231,0
50,46665,Self-Employed,850.0,148024,1333.0,120,0.0,Married,High School,1,0.3428,3.1721,0.3428,0
43,10000,Business,688.0,37227,263.0,48,5.0,Married,Bachelor,0,0.3156,3.7227,0.3156,0
39,61506,Salaried,840.0,199099,2822.0,36,6.0,Married,Bachelor,2,0.5506,3.2371,0.5506,0
32,78945,Salaried,659.0,99720,1880.0,60,0.0,Single,Bachelor,0,0.2858,1.2632,0.2858,0
35,71313,Business,,137581,2090.0,24,9.0,Married,Bachelor,2,0.3517,1.9293,0.3517,0
51,60403,Self-Employed,689.0,119326,1457.0,36,5.0,Single,Bachelor,1,0.2895,1.9755,0.2895,0
63,48151,Freelancer,590.0,115592,2057.0,36,3.0,Married,PhD,1,0.5126,2.4006,0.5126,0
57,44579,Self-Employed,704.0,142318,272.0,48,1.0,Divorced,Bachelor,0,0.0732,3.1925,0.0732,0
57,47149,Salaried,690.0,54850,1022.0,84,8.0,Single,Bachelor,0,0.2601,1.1633,0.2601,0
35,18185,Unemployed,657.0,87058,789.0,24,10.0,Single,High School,2,0.5206,4.7874,0.5206,0
49,54937,Self-Employed,545.0,48345,106.0,36,7.0,Single,Bachelor,0,0.0232,0.88,0.0232,0
63,16900,Self-Employed,574.0,47629,636.0,84,12.0,Widowed,High School,3,0.4516,2.8183,0.4516,0
46,93297,Freelancer,794.0,62846,1215.0,84,9.0,Divorced,Bachelor,3,0.1563,0.6736,0.1563,0
64,34767,Self-Employed,,61361,1351.0,120,17.0,Married,Bachelor,0,0.4663,1.7649,0.4663,0
22,49372,Salaried,645.0,146141,1461.0,120,2.0,Married,Bachelor,4,0.3551,2.96,0.3551,0
40,35778,Salaried,685.0,121638,725.0,48,0.0,Single,High School,0,0.2432,3.3998,0.2432,0
35,12934,Unemployed,669.0,32400,507.0,36,11.0,Married,Bachelor,3,0.4704,2.505,0.4704,0
24,58888,Salaried,556.0,197214,708.0,48,6.0,Married,Bachelor,1,0.1443,3.349,0.1443,0
42,61479,Salaried,387.0,178675,1243.0,12,1.0,Married,Bachelor,0,0.2426,2.9063,0.2426,0
58,87933,Business,643.0,131521,551.0,24,3.0,Divorced,Master,4,0.0752,1.4957,0.0752,0
43,56861,Salaried,694.0,114041,516.0,36,11.0,Married,Bachelor,4,0.1089,2.0056,0.1089,0
46,65943,Salaried,817.0,36232,1678.0,24,12.0,Single,High School,2,0.3054,0.5494,0.3054,0
31,98925,Salaried,575.0,57038,1204.0,120,11.0,Married,Bachelor,1,0.1461,0.5766,0.1461,0
48,13913,Unemployed,642.0,31712,101.0,48,8.0,Married,Bachelor,4,0.0871,2.2793,0.0871,0
22,62052,Self-Employed,591.0,157327,1348.0,84,6.0,Divorced,Master,2,0.2607,2.5354,0.2607,0
28,24810,Salaried,580.0,105655,216.0,60,7.0,Married,Master,1,0.1045,4.2586,0.1045,0
49,55741,Freelancer,845.0,35398,2454.0,24,9.0,Married,High School,1,0.5283,0.635,0.5283,0
31,69643,Salaried,476.0,81484,3090.0,24,8.0,Married,Master,3,0.5324,1.17,0.5324,0
57,70670,Salaried,657.0,175802,3207.0,48,3.0,Married,High School,3,0.5446,2.4876,0.5446,0
38,48621,Salaried,583.0,66723,2337.0,60,13.0,Married,Master,4,0.5768,1.3723,0.5768,0
34,82143,Business,565.0,343229,1014.0,120,8.0,Widowed,High School,1,0.1481,4.1784,0.1481,0
30,51318,Self-Employed,624.0,189642,1452.0,48,,Single,High School,2,0.3395,3.6954,0.3395,0
55,67006,Salaried,692.0,322600,991.0,24,1.0,Single,Master,0,0.1775,4.8145,0.1775,0
29,40265,Self-Employed,830.0,57145,351.0,84,5.0,Divorced,Bachelor,2,0.1046,1.4192,0.1046,0
55,76304,Salaried,624.0,157781,1037.0,84,9.0,Single,PhD,2,0.1631,2.0678,0.1631,0
31,20497,Unemployed,563.0,40901,332.0,12,8.0,Single,High School,0,0.1944,1.9955,0.1944,0
64,10000,Salaried,759.0,25045,229.0,36,4.0,Married,Bachelor,2,0.2748,2.5045,0.2748,0
32,15393,Self-Employed,576.0,15550,114.0,84,14.0,Single,Bachelor,0,0.0889,1.0102,0.0889,0
23,25757,Self-Employed,513.0,99273,96.0,60,11.0,Widowed,High School,1,0.0447,3.8542,0.0447,0
59,35470,Self-Employed,660.0,24270,690.0,48,7.0,Married,High School,1,0.2334,0.6842,0.2334,0
34,72345,Salaried,557.0,254413,2062.0,84,0.0,Married,High School,3,0.342,3.5167,0.342,0
48,86252,Salaried,560.0,243814,3509.0,84,6.0,Single,PhD,1,0.4882,2.8268,0.4882,0
31,20747,Unemployed,728.0,89750,515.0,120,6.0,Single,Master,0,0.2979,4.3259,0.2979,0
59,62662,Salaried,540.0,116107,2185.0,120,0.0,Married,Bachelor,0,0.4184,1.8529,0.4184,0
45,70171,Business,626.0,152702,3024.0,48,10.0,Married,High School,2,0.5171,2.1761,0.5171,0
41,84661,Salaried,586.0,148415,2863.0,36,8.0,Married,High School,0,0.4058,1.7531,0.4058,0
30,44618,Salaried,680.0,71269,401.0,24,3.0,Single,Bachelor,3,0.1078,1.5973,0.1078,0
63,70324,Self-Employed,547.0,200534,2253.0,36,9.0,Married,PhD,4,0.3844,2.8516,0.3844,0
35,36615,Salaried,719.0,78007,1794.0,24,12.0,Single,Bachelor,1,0.588,2.1305,0.588,0
39,11244,Unemployed,762.0,37616,459.0,120,10.0,Married,Bachelor,2,0.4899,3.3454,0.4899,0
42,82870,Business,652.0,359053,2265.0,24,5.0,Married,Bachelor,1,0.328,4.3327,0.328,0
41,85661,Freelancer,565.0,205415,3796.0,84,19.0,Single,PhD,1,0.5318,2.398,0.5318,1
64,49920,Self-Employed,738.0,90166,134.0,12,10.0,Married,Bachelor,0,0.0322,1.8062,0.0322,0
52,71604,Salaried,692.0,189741,2791.0,12,4.0,Single,PhD,2,0.4677,2.6499,0.4677,0
43,20917,Self-Employed,761.0,79594,664.0,48,16.0,Married,High School,4,0.3809,3.8052,0.3809,0
33,105943,Business,766.0,364521,958.0,120,0.0,Married,Bachelor,3,0.1085,3.4407,0.1085,0
25,79050,Salaried,589.0,80581,3084.0,36,2.0,Single,Bachelor,4,0.4682,1.0194,0.4682,0
24,66214,Freelancer,797.0,94600,3094.0,48,5.0,Divorced,Bachelor,4,0.5607,1.4287,0.5607,0
48,75872,Self-Employed,557.0,152806,2864.0,84,12.0,Married,Bachelor,0,0.453,2.014,0.453,0
34,94622,Business,850.0,302476,3314.0,36,4.0,Divorced,High School,0,0.4203,3.1967,0.4203,0
28,39033,Self-Employed,837.0,142076,1462.0,48,7.0,Single,High School,1,0.4495,3.6399,0.4495,0
29,73315,Business,694.0,274459,411.0,60,3.0,Divorced,Master,2,0.0673,3.7436,0.0673,0
55,45798,Salaried,652.0,225143,2044.0,60,11.0,Single,High School,1,0.5356,4.916,0.5356,0
57,55581,Salaried,637.0,45918,1739.0,12,10.0,Married,PhD,3,0.3755,0.8261,0.3755,0
41,10000,Self-Employed,741.0,21214,143.0,60,0.0,Divorced,Bachelor,2,0.1716,2.1214,0.1716,0
38,22832,Self-Employed,666.0,38840,84.0,48,7.0,Single,Bachelor,2,0.0441,1.7011,0.0441,0
53,77203,Freelancer,698.0,47254,2938.0,36,9.0,Single,Master,0,0.4567,0.6121,0.4567,0
28,62536,Salaried,686.0,311907,2052.0,120,7.0,Married,Master,0,0.3938,4.9876,0.3938,0
37,61091,Freelancer,690.0,154735,2029.0,24,,Married,Bachelor,1,0.3986,2.5329,0.3986,0
63,86384,Self-Employed,677.0,210139,1995.0,120,4.0,Married,High School,5,0.2771,2.4326,0.2771,0
51,80615,Self-Employed,662.0,233354,3469.0,48,12.0,Single,Master,1,0.5164,2.8947,0.5164,0
54,26386,Salaried,651.0,99536,1190.0,24,4.0,Married,Master,2,0.5412,3.7723,0.5412,0
26,11490,Self-Employed,,53106,323.0,84,12.0,Single,Master,5,0.3373,4.6219,0.3373,0
42,10000,Self-Employed,550.0,35133,395.0,24,7.0,Divorced,Bachelor,1,0.474,3.5133,0.474,1
34,37383,Salaried,637.0,161672,1473.0,84,5.0,Married,High School,0,0.4728,4.3247,0.4728,0
23,61802,Self-Employed,583.0,39786,2099.0,36,7.0,Married,Master,2,0.4076,0.6438,0.4076,0
32,53196,Salaried,722.0,74905,1039.0,24,8.0,Single,High School,2,0.2344,1.4081,0.2344,0
56,38154,Self-Employed,605.0,102217,747.0,48,6.0,Divorced,High School,4,0.2349,2.6791,0.2349,0
32,81602,Self-Employed,,350981,877.0,60,6.0,Married,High School,0,0.129,4.3011,0.129,0
22,102258,Business,723.0,282952,185.0,24,2.0,Divorced,High School,1,0.0217,2.767,0.0217,0
22,71402,Salaried,559.0,169757,1299.0,60,15.0,Single,Bachelor,1,0.2183,2.3775,0.2183,0
35,41245,Salaried,772.0,99010,1360.0,60,3.0,Married,High School,2,0.3957,2.4005,0.3957,0
43,26063,Business,587.0,13649,527.0,12,1.0,Married,High School,0,0.2426,0.5237,0.2426,0
49,85053,Salaried,685.0,125498,2669.0,36,10.0,Single,High School,2,0.3766,1.4755,0.3766,0
37,38977,Business,774.0,20602,1608.0,84,0.0,Married,Bachelor,1,0.4951,0.5286,0.4951,0
52,33253,Salaried,504.0,141480,915.0,48,8.0,Single,Bachelor,2,0.3302,4.2547,0.3302,0
27,69790,Business,733.0,278983,1406.0,36,2.0,Married,Bachelor,1,0.2418,3.9975,0.2418,0
50,42025,Salaried,661.0,29846,75.0,24,10.0,Married,Master,1,0.0214,0.7102,0.0214,0
48,39837,Salaried,850.0,25718,770.0,48,,Married,Bachelor,3,0.2319,0.6456,0.2319,0
34,26290,Freelancer,753.0,83398,806.0,48,3.0,Married,Bachelor,0,0.3679,3.1722,0.3679,0
64,65348,Salaried,772.0,247063,2846.0,36,7.0,Married,PhD,0,0.5226,3.7807,0.5226,0
50,51184,Salaried,731.0,41808,736.0,120,10.0,Single,High School,2,0.1726,0.8168,0.1726,0
37,81434,Self-Employed,694.0,55325,1493.0,60,5.0,Married,Bachelor,2,0.22,0.6794,0.22,0
52,29052,Freelancer,788.0,30441,575.0,24,6.0,Divorced,Bachelor,1,0.2375,1.0478,0.2375,0
26,82423,Salaried,695.0,359494,,36,12.0,Single,Master,2,0.4701,4.3616,0.4701,0
44,109013,Business,756.0,242465,3833.0,24,10.0,Single,Master,0,0.4219,2.2242,0.4219,0
26,137517,Business,586.0,238830,673.0,48,5.0,Married,High School,0,0.0587,1.7367,0.0587,0
47,58998,Salaried,545.0,82768,892.0,120,8.0,Married,Bachelor,0,0.1814,1.4029,0.1814,0
38,53583,Salaried,508.0,187146,2411.0,36,6.0,Married,Bachelor,4,0.5399,3.4926,0.5399,0
44,44208,Salaried,613.0,198560,1601.0,84,13.0,Married,High School,3,0.4346,4.4915,0.4346,0
57,20605,Self-Employed,704.0,86877,856.0,36,0.0,Single,High School,0,0.4985,4.2163,0.4985,0
44,81053,Self-Employed,563.0,68071,2577.0,12,10.0,Divorced,Bachelor,0,0.3815,0.8398,0.3815,0
58,37879,Salaried,727.0,54826,1561.0,12,10.0,Married,High School,0,0.4945,1.4474,0.4945,0
54,58597,Self-Employed,707.0,213132,2181.0,24,4.0,Single,High School,1,0.4466,3.6373,0.4466,0
60,53107,Salaried,507.0,218351,2017.0,36,3.0,Single,High School,3,0.4558,4.1115,0.4558,0
35,100893,Salaried,659.0,164564,2396.0,36,13.0,Married,High School,1,0.285,1.6311,0.285,0
31,13662,Unemployed,620.0,28648,403.0,60,6.0,Married,High School,0,0.354,2.0969,0.354,0
42,100758,Business,687.0,489978,3364.0,12,15.0,Married,Bachelor,1,0.4006,4.8629,0.4006,0
44,53744,Salaried,671.0,168058,,60,2.0,Widowed,High School,0,0.0746,3.127,0.0746,0
21,62705,Freelancer,714.0,284346,2837.0,12,7.0,Single,Master,1,0.5429,4.5347,0.5429,0
38,40769,Freelancer,,93037,623.0,84,5.0,Widowed,High School,2,0.1834,2.2821,0.1834,0
64,36164,Salaried,574.0,54178,490.0,48,5.0,Married,Bachelor,1,0.1626,1.4981,0.1626,0
32,38209,Salaried,542.0,170441,912.0,84,9.0,Married,PhD,0,0.2864,4.4608,0.2864,0
63,73848,Business,664.0,42697,2553.0,36,4.0,Divorced,Master,1,0.4149,0.5782,0.4149,0
48,64465,Freelancer,705.0,267686,2007.0,48,7.0,Married,Bachelor,3,0.3736,4.1524,0.3736,0
60,122884,Business,771.0,418722,3163.0,24,4.0,Single,Bachelor,0,0.3089,3.4075,0.3089,0
27,66085,Salaried,769.0,147410,317.0,120,11.0,Divorced,Bachelor,0,0.0576,2.2306,0.0576,0
43,56390,Salaried,674.0,142899,2690.0,12,17.0,Married,Master,1,0.5724,2.5341,0.5724,0
41,91538,Salaried,665.0,347833,7.0,24,14.0,Married,High School,1,0.0009,3.7999,0.0009,0
54,65447,Salaried,743.0,227812,1410.0,84,3.0,Divorced,Bachelor,0,0.2585,3.4809,0.2585,0
31,37460,Salaried,595.0,100604,1581.0,84,5.0,Married,Master,0,0.5065,2.6856,0.5065,0
42,70991,Self-Employed,676.0,227839,72.0,48,7.0,Married,Bachelor,0,0.0122,3.2094,0.0122,0
62,89931,Salaried,646.0,59472,2716.0,24,0.0,Married,Bachelor,1,0.3624,0.6613,0.3624,0
55,42101,Salaried,567.0,76331,1936.0,48,7.0,Married,Bachelor,0,0.5518,1.813,0.5518,0
49,81200,Freelancer,593.0,71343,572.0,84,10.0,Single,High School,2,0.0845,0.8786,0.0845,0
62,52261,Salaried,816.0,198524,1179.0,60,7.0,Married,Bachelor,2,0.2707,3.7987,0.2707,0
48,59009,Salaried,615.0,118059,2796.0,36,7.0,Single,Bachelor,1,0.5686,2.0007,0.5686,0
38,64528,Self-Employed,654.0,42607,2851.0,120,4.0,Married,Bachelor,2,0.5302,0.6603,0.5302,0
34,63240,Salaried,586.0,219522,196.0,120,6.0,Divorced,Master,2,0.0372,3.4713,0.0372,0
38,87637,Business,850.0,318403,,120,5.0,Single,Master,5,0.291,3.6332,0.291,0
48,55615,Freelancer,548.0,104738,2602.0,60,2.0,Single,High School,3,0.5614,1.8833,0.5614,0
44,80007,Self-Employed,494.0,50693,2876.0,48,12.0,Single,Bachelor,2,0.4314,0.6336,0.4314,0
28,100737,Business,727.0,298404,2539.0,84,15.0,Married,Bachelor,3,0.3025,2.9622,0.3025,0
62,49638,Salaried,584.0,160373,12.0,84,4.0,Divorced,Bachelor,1,0.0029,3.2309,0.0029,0
28,49931,Salaried,469.0,233965,1292.0,48,2.0,Married,Bachelor,1,0.3105,4.6858,0.3105,0
24,79449,Salaried,657.0,386659,3654.0,24,4.0,Single,Bachelor,1,0.5519,4.8668,0.5519,0
47,45548,Freelancer,683.0,50286,1241.0,24,3.0,Married,Bachelor,1,0.327,1.104,0.327,0
56,60190,Self-Employed,618.0,179160,458.0,12,5.0,Married,Bachelor,0,0.0913,2.9766,0.0913,0
25,84563,Salaried,618.0,199003,3153.0,120,9.0,Married,Master,0,0.4474,2.3533,0.4474,0
53,12228,Self-Employed,613.0,52506,250.0,36,14.0,Married,High School,0,0.2453,4.2939,0.2453,0
54,57665,Salaried,842.0,247033,1769.0,120,0.0,Single,Bachelor,4,0.3681,4.2839,0.3681,0
50,15709,Self-Employed,640.0,49173,777.0,36,12.0,Married,Bachelor,0,0.5935,3.1302,0.5935,0
28,49279,Salaried,766.0,55689,2297.0,60,7.0,Single,PhD,2,0.5593,1.1301,0.5593,0
59,52414,Self-Employed,653.0,123491,1301.0,24,0.0,Single,High School,4,0.2979,2.3561,0.2979,0
46,124010,Business,638.0,102820,1579.0,36,1.0,Divorced,Bachelor,2,0.1528,0.8291,0.1528,0
57,77816,Salaried,544.0,47374,95.0,60,10.0,Married,Master,1,0.0146,0.6088,0.0146,0
54,52533,Freelancer,698.0,225215,1071.0,120,3.0,Single,Master,2,0.2446,4.2871,0.2446,0
27,99072,Salaried,664.0,453295,689.0,24,6.0,Divorced,Master,1,0.0835,4.5754,0.0835,0
60,46697,Salaried,838.0,182745,525.0,48,7.0,Married,Bachelor,0,0.1349,3.9134,0.1349,0
48,85111,Self-Employed,621.0,283420,3018.0,24,13.0,Single,Master,3,0.4255,3.33,0.4255,0
59,25515,Freelancer,546.0,31838,180.0,60,1.0,Married,Bachelor,0,0.0847,1.2478,0.0847,0
59,46670,Salaried,850.0,119638,2285.0,84,11.0,Divorced,Bachelor,3,0.5875,2.5635,0.5875,0
48,65856,Freelancer,834.0,137034,507.0,84,14.0,Married,High School,0,0.0924,2.0808,0.0924,0
34,67992,Self-Employed,824.0,175149,3044.0,84,3.0,Single,Bachelor,2,0.5372,2.576,0.5372,0
58,67205,Business,642.0,182432,1143.0,48,11.0,Married,Bachelor,1,0.2041,2.7146,0.2041,0
24,56866,Freelancer,780.0,43561,,60,5.0,Married,Bachelor,5,0.3729,0.766,0.3729,0
62,61628,Self-Employed,498.0,174627,1642.0,12,4.0,Divorced,Bachelor,1,0.3197,2.8336,0.3197,0
38,36154,Self-Employed,704.0,158703,89.0,84,6.0,Single,High School,4,0.0295,4.3896,0.0295,0
64,67144,Self-Employed,610.0,298223,2603.0,48,9.0,Married,High School,1,0.4652,4.4415,0.4652,0
45,39900,Business,719.0,71859,338.0,120,4.0,Single,Bachelor,2,0.1017,1.801,0.1017,0
27,50292,Salaried,569.0,202697,508.0,120,12.0,Married,Master,2,0.1212,4.0304,0.1212,0
58,54511,Business,766.0,130459,1411.0,36,5.0,Widowed,High School,0,0.3106,2.3933,0.3106,0
48,50784,Business,750.0,240574,55.0,12,0.0,Single,Master,2,0.013,4.7372,0.013,0
25,60843,Self-Employed,662.0,37853,2138.0,36,7.0,Single,Bachelor,0,0.4217,0.6221,0.4217,0
23,53275,Salaried,564.0,204118,607.0,60,1.0,Married,Bachelor,1,0.1367,3.8314,0.1367,0
64,70468,Business,531.0,306596,1857.0,84,6.0,Married,Bachelor,3,0.3162,4.3509,0.3162,0
51,107425,Salaried,763.0,325767,896.0,24,9.0,Single,Bachelor,4,0.1001,3.0325,0.1001,0
62,14610,Unemployed,566.0,35233,508.0,24,4.0,Married,High School,2,0.4172,2.4116,0.4172,0
40,105137,Salaried,814.0,160192,77.0,24,0.0,Divorced,Bachelor,2,0.0088,1.5237,0.0088,0
39,137503,Business,757.0,89032,2297.0,48,2.0,Married,Bachelor,2,0.2005,0.6475,0.2005,0
31,52745,Salaried,,239159,1270.0,36,14.0,Married,PhD,3,0.2889,4.5342,0.2889,0
60,132240,Business,652.0,123088,1118.0,48,8.0,Married,High School,5,0.1015,0.9308,0.1015,0
23,89097,Self-Employed,651.0,411766,4.0,24,12.0,Divorced,Bachelor,2,0.0005,4.6215,0.0005,0
43,69959,Self-Employed,487.0,218147,3139.0,84,16.0,Single,Master,1,0.5384,3.1182,0.5384,0
27,49836,Salaried,503.0,140206,2091.0,84,18.0,Single,Master,0,0.5035,2.8133,0.5035,0
43,11467,Unemployed,639.0,44610,28.0,36,9.0,Married,High School,0,0.0293,3.8903,0.0293,0
27,60110,Salaried,656.0,162447,2283.0,120,6.0,Married,Bachelor,3,0.4558,2.7025,0.4558,0
54,41837,Freelancer,696.0,92224,531.0,120,4.0,Divorced,High School,5,0.1523,2.2044,0.1523,0
62,57737,Self-Employed,571.0,287718,,24,8.0,Single,Master,2,0.0195,4.9833,0.0195,0
39,11944,Salaried,631.0,49486,316.0,60,10.0,Divorced,Bachelor,4,0.3175,4.1432,0.3175,0
29,72061,Self-Employed,720.0,257016,3296.0,36,11.0,Divorced,Master,1,0.5489,3.5666,0.5489,0
38,19834,Self-Employed,570.0,98123,205.0,36,2.0,Married,Master,2,0.124,4.9472,0.124,0
61,65209,Business,823.0,51172,576.0,60,2.0,Married,PhD,2,0.106,0.7847,0.106,0
62,10000,Salaried,621.0,35173,457.0,120,6.0,Single,Master,1,0.5484,3.5173,0.5484,0
45,10000,Unemployed,599.0,13806,83.0,36,8.0,Single,High School,2,0.0996,1.3806,0.0996,0
34,82622,Self-Employed,850.0,296614,42.0,84,16.0,Divorced,High School,1,0.0061,3.59,0.0061,0
64,40038,Salaried,619.0,49021,1718.0,60,0.0,Married,Bachelor,2,0.5149,1.2244,0.5149,0
45,35826,Self-Employed,723.0,129402,82.0,120,4.0,Single,Bachelor,2,0.0275,3.612,0.0275,0
39,48279,Salaried,535.0,57636,688.0,36,12.0,Married,High School,3,0.171,1.1938,0.171,0
59,32038,Salaried,650.0,142357,410.0,24,2.0,Divorced,Bachelor,2,0.1536,4.4434,0.1536,0
35,74416,Salaried,671.0,345914,2423.0,48,7.0,Married,Master,1,0.3907,4.6484,0.3907,0
36,76944,Freelancer,738.0,194715,891.0,12,12.0,Single,Master,1,0.139,2.5306,0.139,0
47,52449,Salaried,719.0,62406,967.0,24,11.0,Married,High School,0,0.2212,1.1898,0.2212,0
60,138955,Business,546.0,386582,4960.0,12,11.0,Married,Bachelor,1,0.4283,2.7821,0.4283,0
30,49065,Salaried,850.0,46906,1217.0,84,,Single,Bachelor,2,0.2976,0.956,0.2976,0
24,41813,Salaried,680.0,110903,1386.0,84,8.0,Single,Master,0,0.3978,2.6524,0.3978,0
39,48774,Salaried,768.0,124049,409.0,120,8.0,Married,Bachelor,2,0.1006,2.5433,0.1006,0
48,21927,Freelancer,480.0,34019,1040.0,12,,Married,PhD,1,0.5692,1.5515,0.5692,0
